Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
201912,53,011,4,9,Clark County                  ,2874,2874,835975835,20,40,8304757,5,17,2179191,85,1726,167878209,1632,1632,457536589,20,40,8304757,5,17,2179191,83,1705,165755931
201912,53,021,4,9,Franklin County               ,574,574,158726988,11,22,1910038,0,0,0,1,5,599552,97,97,34465632,0,0,0,0,0,0,0,0,0
201912,53,031,4,9,Jefferson County              ,175,175,41205618,0,0,0,0,0,0,0,0,0,169,169,39674218,0,0,0,0,0,0,0,0,0
201912,53,033,4,9,King County                   ,3789,3789,1490543327,225,450,102849863,183,631,120814227,294,13059,1847234503,3129,3129,1190272300,225,450,102849863,180,622,118763203,280,12158,1776567495
201912,53,035,4,9,Kitsap County                 ,931,931,285490890,5,10,2323233,1,4,950000,9,172,14509537,931,931,285490890,5,10,2323233,1,4,950000,9,172,14509537
201912,53,053,4,9,Pierce County                 ,2556,2556,765829233,28,56,9989321,28,109,18881992,42,1508,188052736,2547,2547,762888339,28,56,9989321,28,109,18881992,39,1476,185108971
201912,53,055,4,9,San Juan County               ,119,119,25122756,10,20,2377800,0,0,0,0,0,0,57,57,12198265,10,20,2377800,0,0,0,0,0,0
201912,53,059,4,9,Skamania County               ,64,64,14690845,3,6,650000,1,3,300000,0,0,0,64,64,14690845,3,6,650000,1,3,300000,0,0,0
201912,53,061,4,9,Snohomish County              ,2411,2411,746311065,34,68,15612652,34,122,27472013,88,1825,219228089,2388,2388,740761623,33,66,15295181,34,122,27472013,87,1811,217917046
201912,54,011,3,5,Cabell County                 ,66,66,11855902,3,6,833001,3,10,1397500,2,52,6395850,10,10,2289850,0,0,0,1,4,1000000,1,47,5944600
201912,54,015,3,5,Clay County                   ,41,41,1025000,0,0,0,0,0,0,0,0,0,41,41,1025000,0,0,0,0,0,0,0,0,0
201912,54,019,3,5,Fayette County                ,33,33,4318728,0,0,0,0,0,0,0,0,0,29,29,3752398,0,0,0,0,0,0,0,0,0
201912,54,037,3,5,Jefferson County              ,197,197,52877352,0,0,0,0,0,0,0,0,0,197,197,52877352,0,0,0,0,0,0,0,0,0
201912,54,081,3,5,Raleigh County                ,39,39,6214675,0,0,0,0,0,0,0,0,0,39,39,6214675,0,0,0,0,0,0,0,0,0
201912,55,025,2,3,Dane County                   ,1283,1283,438908668,47,94,19391329,15,49,8642415,58,1983,279658058,1163,1163,401045522,47,94,19391329,8,28,5664165,40,1605,245750411
201912,55,031,2,3,Douglas County                ,68,68,13806243,3,6,1090971,0,0,0,0,0,0,68,68,13806243,3,6,1090971,0,0,0,0,0,0
201912,55,037,2,3,Florence County               ,25,25,4772875,0,0,0,0,0,0,0,0,0,25,25,4772875,0,0,0,0,0,0,0,0,0
201912,55,049,2,3,Iowa County                   ,57,57,16439450,2,4,500000,0,0,0,0,0,0,57,57,16439450,2,4,500000,0,0,0,0,0,0
201912,55,059,2,3,Kenosha County                ,243,243,82664625,19,38,4818000,0,0,0,23,381,24597371,225,225,77065492,19,38,4818000,0,0,0,16,340,21317371
201912,55,079,2,3,Milwaukee County              ,172,172,59420235,3,6,710679,0,0,0,9,372,37803180,170,170,58948945,2,4,420679,0,0,0,7,333,33304033
201912,55,089,2,3,Ozaukee County                ,243,243,83585826,8,16,2928515,0,0,0,9,98,11189248,147,147,40175419,8,16,2928515,0,0,0,4,64,6400000
201912,55,093,2,3,Pierce County                 ,160,160,37638671,2,4,625000,0,0,0,7,134,13125000,158,158,36980171,2,4,625000,0,0,0,7,134,13125000
201912,55,109,2,3,St. Croix County              ,520,520,126414577,13,26,3439000,2,7,3664246,0,0,0,518,518,125794577,13,26,3439000,2,7,3664246,0,0,0
201912,55,131,2,3,Washington County             ,298,298,95663999,32,64,9477500,0,0,0,3,102,15000000,225,225,70270650,29,58,8150000,0,0,0,3,102,15000000
201912,56,029,4,8,Park County                   ,123,123,31048990,4,8,715000,0,0,0,1,12,2250000,123,123,31048990,4,8,715000,0,0,0,1,12,2250000
201912,56,039,4,8,Teton County                  ,122,122,185477431,7,14,4363233,3,9,349497,2,10,2080796,99,99,173455563,0,0,0,0,0,0,0,0,0
