Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202012,51,810,3,5,Virginia Beach (Independent Ci,493,493,92397895,0,0,0,0,0,0,2,445,55456825,493,493,92397895,0,0,0,0,0,0,2,445,55456825
202012,51,830,3,5,Williamsburg (Independent City,24,24,4170860,2,4,426204,0,0,0,0,0,0,24,24,4170860,2,4,426204,0,0,0,0,0,0
202012,53,005,4,9,Benton County                 ,1128,1128,342537005,14,28,4196054,1,4,681857,9,190,26969396,1108,1108,337843445,13,26,3897378,1,4,681857,9,190,26969396
202012,53,011,4,9,Clark County                  ,3282,3282,921162070,13,26,4928373,15,58,8755378,69,1357,167678053,2978,2978,826089402,13,26,4928373,15,58,8755378,68,1352,167172749
202012,53,021,4,9,Franklin County               ,620,620,169035013,0,0,0,0,0,0,0,0,0,620,620,169035013,0,0,0,0,0,0,0,0,0
202012,53,031,4,9,Jefferson County              ,155,155,35162043,1,2,296302,0,0,0,0,0,0,68,68,13512750,1,2,296302,0,0,0,0,0,0
202012,53,033,4,9,King County                   ,3623,3623,1427109062,202,404,104776426,170,578,100114581,256,8548,1081032823,2949,2949,1136256014,196,392,101661958,167,569,98613045,239,8110,1035212158
202012,53,035,4,9,Kitsap County                 ,909,909,278875009,12,24,3879563,1,4,704916,13,348,34642176,909,909,278875009,12,24,3879563,1,4,704916,13,348,34642176
202012,53,053,4,9,Pierce County                 ,2588,2588,777114891,42,84,15464482,19,74,14150633,104,2022,250523252,2584,2584,775268891,42,84,15464482,19,74,14150633,104,2022,250523252
202012,53,055,4,9,San Juan County               ,114,114,30415857,1,2,350900,0,0,0,0,0,0,98,98,26650331,1,2,350900,0,0,0,0,0,0
202012,53,059,4,9,Skamania County               ,82,82,17989531,0,0,0,0,0,0,0,0,0,82,82,17989531,0,0,0,0,0,0,0,0,0
202012,53,061,4,9,Snohomish County              ,2493,2493,777902400,60,120,27764967,14,56,11414779,63,2866,382439124,2471,2471,771093560,59,118,27293902,14,56,11414779,49,2657,361284714
202012,54,011,3,5,Cabell County                 ,82,82,17038336,2,4,373167,1,3,153000,1,12,1454000,40,40,8820129,1,2,158500,1,3,153000,1,12,1454000
202012,54,015,3,5,Clay County                   ,34,34,850000,0,0,0,0,0,0,0,0,0,21,21,525000,0,0,0,0,0,0,0,0,0
202012,54,019,3,5,Fayette County                ,33,33,3431809,0,0,0,0,0,0,0,0,0,23,23,2301693,0,0,0,0,0,0,0,0,0
202012,54,037,3,5,Jefferson County              ,250,250,65875700,1,2,646700,0,0,0,1,36,3500000,246,246,64724422,1,2,646700,0,0,0,1,36,3500000
202012,54,081,3,5,Raleigh County                ,43,43,8071471,0,0,0,0,0,0,0,0,0,43,43,8071471,0,0,0,0,0,0,0,0,0
202012,55,025,2,3,Dane County                   ,1325,1325,467164398,43,86,20040983,9,34,4609500,62,2729,354483015,1193,1193,431286554,37,74,17834307,7,28,3552000,55,2647,342305990
202012,55,031,2,3,Douglas County                ,92,92,18015907,2,4,650000,0,0,0,0,0,0,92,92,18015907,2,4,650000,0,0,0,0,0,0
202012,55,037,2,3,Florence County               ,33,33,9669199,0,0,0,0,0,0,0,0,0,33,33,9669199,0,0,0,0,0,0,0,0,0
202012,55,049,2,3,Iowa County                   ,76,76,21191297,6,12,1450000,0,0,0,0,0,0,76,76,21191297,6,12,1450000,0,0,0,0,0,0
202012,55,059,2,3,Kenosha County                ,228,228,70078086,1,2,400000,0,0,0,0,0,0,211,211,65183622,1,2,400000,0,0,0,0,0,0
202012,55,079,2,3,Milwaukee County              ,218,218,73255983,44,88,13365397,2,8,1620000,11,435,56917226,215,215,72266817,44,88,13365397,2,8,1620000,9,425,55777450
202012,55,089,2,3,Ozaukee County                ,245,245,95538271,15,30,7134997,4,16,1861000,12,134,13414532,185,185,71212632,15,30,7134997,4,16,1861000,9,113,13288750
202012,55,093,2,3,Pierce County                 ,175,175,44640634,0,0,0,0,0,0,10,194,22183782,169,169,42981974,0,0,0,0,0,0,10,194,22183782
202012,55,109,2,3,St. Croix County              ,529,529,139810140,22,44,7779607,1,4,612000,5,165,19614000,499,499,128854356,22,44,7779607,1,4,612000,5,165,19614000
202012,55,131,2,3,Washington County             ,337,337,112598192,33,66,12014800,0,0,0,0,0,0,282,282,89655400,33,66,12014800,0,0,0,0,0,0
202012,56,025,4,8,Natrona County                ,148,148,34944393,2,4,252625,2,7,470000,1,49,4881063,141,141,34015682,2,4,252625,1,4,470000,1,49,4881063
202012,56,029,4,8,Park County                   ,190,190,50955875,2,4,532500,0,0,0,0,0,0,190,190,50955875,2,4,532500,0,0,0,0,0,0
202012,56,039,4,8,Teton County                  ,164,164,256973099,9,18,10186552,5,15,582495,2,10,2080796,140,140,244418588,1,2,5200000,0,0,0,0,0,0
